draw,pearson_r,spearman_rho,cosine_similarity,sign_concordance,projection
294,-0.33484077453171984,-0.32956521739130434,0.29258743011297544,0.7083333333333334,0.07134065969481371
295,0.7639094281804732,0.7878260869565217,0.2550437621324908,0.5,0.04490459126882534
296,-0.2373322978500641,-0.19478260869565217,-0.13630256649907793,0.5,-0.023175139942433205
297,0.46934035532515805,0.4382608695652173,-0.00016901987349716687,0.5416666666666666,-2.8449049805743952e-05
298,-0.37347213322121636,-0.27391304347826084,-0.45068517974580535,0.4166666666666667,-0.0368695246126693
299,-0.5008980457346474,-0.45739130434782604,0.14042003805780356,0.625,0.027809133415877207
300,-0.164067162526873,-0.17391304347826084,-0.007928980900292983,0.625,-0.0007161234820707912
301,-0.050598478126623,0.006956521739130434,0.2567387774423277,0.6666666666666666,0.023670119259774455
302,0.383331934739707,0.35826086956521735,0.7324781020021072,0.875,0.1920658624044868
303,0.29362231559797186,0.28086956521739126,0.49959544278873197,0.5833333333333334,0.07526284105457412
304,-0.40076836771073876,-0.34695652173913033,0.49219497528060135,0.875,0.16172611907930803
305,0.2118583189100297,0.13999999999999999,0.36062292413874864,0.6666666666666666,0.04184434324798859
306,0.3238181282568344,0.3182608695652174,0.3143762648693788,0.5416666666666666,0.03844932990613246
307,-0.030782602368122074,0.002608695652173913,-0.4363689463126511,0.25,-0.09173257124534728
308,-0.2316810865737529,-0.31130434782608696,0.43579253278931257,0.75,0.07911366938093237
309,-0.1305605745056609,-0.1443478260869565,0.1536616682666983,0.5833333333333334,0.02393358135310812
310,0.04151185619441682,0.049565217391304345,-0.4868705603615457,0.3333333333333333,-0.061826210135901984
311,0.3948741539350874,0.3991304347826086,0.5739487551536749,0.6666666666666666,0.08214890791777986
312,-0.2704138661045379,-0.3139130434782608,-0.5411647336146433,0.375,-0.058393499341290844
313,-0.0358237952889773,-0.09652173913043478,0.12532216315279526,0.375,0.02161811170986712
314,0.08729947382247061,-0.003478260869565217,-0.15120647584009828,0.5,-0.023701110580108303
315,0.6495932036860793,0.6347826086956522,0.13673686628095366,0.4166666666666667,0.025809507963009425
316,-0.4002864092816508,-0.45826086956521733,-0.02683388073706984,0.5833333333333334,-0.004276577215374525
317,-0.5769828966214217,-0.5208695652173913,-0.3473950192473327,0.4583333333333333,-0.04739132551047345
318,-0.10398662553890506,-0.1252173913043478,-0.09651647179500725,0.5416666666666666,-0.013698109377853067
319,0.035615780312638984,-0.03043478260869565,-0.4224053050321898,0.2916666666666667,-0.06711394130295273
320,-0.09901029675857817,-0.1695652173913043,-0.46020301976393296,0.2916666666666667,-0.06712838595856879
321,-0.41544157250408126,-0.4765217391304347,0.05298195160631825,0.625,0.010323069140034351
322,-0.40486593081476974,-0.43304347826086953,-0.5770063515399648,0.3333333333333333,-0.08070849174607617
323,0.005657241584755279,0.06956521739130435,0.1357463533058751,0.5,0.023620464780939078
324,0.38789647143102707,0.35478260869565215,0.5053082789276896,0.625,0.08658570676266324
325,-0.7496693173182019,-0.6417391304347826,-0.4783893586514555,0.4166666666666667,-0.07516130332017386
326,0.5486532389450054,0.537391304347826,0.4496166261155931,0.4583333333333333,0.06517484997035308
327,0.4684806218692042,0.3678260869565217,-0.2656182274683651,0.25,-0.033828763163148534
328,0.15259127385239274,0.09739130434782609,-0.3340918866559296,0.25,-0.0408875710451528
329,0.2480543506753009,0.25913043478260867,-0.1869906899124934,0.3333333333333333,-0.027913366202816266
330,0.12352254969518978,0.02,-0.4251925936111381,0.25,-0.08804901660021953
331,0.23956160049093655,0.021739130434782605,-0.15042950117006035,0.2916666666666667,-0.02189205835109667
332,-0.646989327224945,-0.5530434782608695,-0.45371765535374925,0.4583333333333333,-0.05136138925723394
333,-0.1963555363913064,-0.15565217391304348,0.40609645668124833,0.75,0.08997138962437874
334,-0.7109026554983255,-0.6313043478260869,-0.8549674583443415,0.08333333333333333,-0.14957415689187978
335,-0.2622644901197627,-0.25217391304347825,0.17518273794608544,0.5416666666666666,0.02947480777821528
336,0.17159701697413215,0.23739130434782607,0.1866985157680519,0.375,0.0248261972827646
337,-0.11108055219152409,-0.07130434782608694,-0.292674193406068,0.375,-0.035668558333671226
338,-0.05174576282797142,-0.12608695652173912,0.1377662735583707,0.5833333333333334,0.013963192817357233
339,0.4398769725680455,0.3869565217391304,-0.07416325544022014,0.4166666666666667,-0.011254889719208775
340,-0.38459491214620645,-0.3356521739130434,0.14389993595579922,0.625,0.03153968109902508
341,-0.25093511667609303,-0.19826086956521738,-0.552108095204562,0.25,-0.08381330367497754
342,-0.24122032456197806,-0.29739130434782607,-0.5423562844003268,0.25,-0.10300165501480332
343,-0.3527400526236129,-0.3026086956521739,-0.06544047223113103,0.5416666666666666,-0.008954943020067078
344,-0.06471276603423508,-0.07565217391304348,-0.04462154792633635,0.4583333333333333,-0.0076910611226851085
345,-0.2963032597573403,-0.31304347826086953,-0.401069357841606,0.3333333333333333,-0.06537388044756745
346,-0.46182423827868546,-0.3095652173913043,-0.009529137204407437,0.5833333333333334,-0.0009893868001396831
347,-0.5704876855683498,-0.528695652173913,0.19089041794472592,0.7083333333333334,0.047255151744210445
348,-0.0019714804770276997,0.009565217391304347,0.19729975964686244,0.4583333333333333,0.02190089307396538
349,0.12421844730786366,0.19913043478260867,-0.33522441885178306,0.3333333333333333,-0.06148624803541485
350,0.07456071131086041,0.03217391304347826,0.02460011820650696,0.625,0.003353242442977352
351,-0.006725486296141697,0.002608695652173913,-0.2208621341456188,0.4583333333333333,-0.025995988283735515
352,-0.18497499201420606,-0.2217391304347826,-0.5320036098297873,0.20833333333333334,-0.10148067824481034
353,0.07975282445768812,0.11304347826086956,0.3021479359600619,0.6666666666666666,0.045631609390606405
354,-0.11558998613582641,-0.14608695652173911,0.22580282622431852,0.75,0.03786521407504271
355,-0.1024250165568787,-0.11130434782608695,0.23882369256395733,0.75,0.04844761884738973
356,0.42447756400119707,0.41739130434782606,0.05002482875129978,0.5,0.0083362582132018
357,0.4342780472618801,0.29130434782608694,0.5867667431881631,0.6666666666666666,0.09310823584498357
358,-0.3012914806778,-0.3182608695652174,-0.57109480845468,0.25,-0.09830984001019961
359,-0.5459487454418753,-0.5721739130434782,-0.6506366802987854,0.3333333333333333,-0.08331263293095825
360,0.07659736242088848,0.07565217391304348,0.32754130857896335,0.6666666666666666,0.033815676800561294
361,0.03130332732678766,0.08347826086956521,0.14657748106503396,0.625,0.015295426978203222
362,0.4008628760758056,0.3104347826086956,0.4969327609402632,0.625,0.06653829433605529
363,-0.2095827694708267,-0.2791304347826086,-0.5769531992002435,0.25,-0.11417822632468548
364,0.23914099893242005,0.25478260869565217,-0.33559754107798784,0.25,-0.049099647249129984
365,-0.5588775237213952,-0.48173913043478256,0.035436062385076225,0.75,0.007853442500134662
366,0.6728510543209117,0.6843478260869565,-0.1868715989948258,0.2916666666666667,-0.03467485224468088
367,0.5292588510719817,0.43652173913043474,0.3102910764036045,0.5,0.04275723916816741
368,-0.22886010278753913,-0.18173913043478263,-0.11458713376973394,0.4583333333333333,-0.02029314069711432
369,0.7193196936646843,0.7217391304347825,0.38318722495710816,0.5416666666666666,0.060452369021799665
370,0.03187133156048384,0.11043478260869564,-0.41106590219908207,0.25,-0.07798876929045889
371,0.2240829202909068,0.25999999999999995,0.39152384547515146,0.75,0.05700858764305831
372,0.5562434075045861,0.528695652173913,0.7530480282598231,0.8333333333333334,0.12428826783428427
373,-0.41229398306915066,-0.4269565217391304,-0.07882897498734874,0.4583333333333333,-0.009761258736139707
374,-0.09629318337562304,-0.06173913043478261,-0.5634839653061514,0.25,-0.09344369676504774
375,0.19016936575621893,0.15652173913043477,0.6380930468798753,0.8333333333333334,0.13535084643741072
376,0.2294205716330473,0.1973913043478261,0.6857060042794841,0.875,0.1787331647939288
377,0.1481129218211377,0.11043478260869564,0.5362820162873898,0.6666666666666666,0.07740984509638936
378,0.10619906775820015,0.11391304347826085,0.0937156762268665,0.4583333333333333,0.01834716518526118
379,-0.4911963917831805,-0.437391304347826,-0.24218477845500674,0.4166666666666667,-0.022332375917384448
380,-0.5701165141115863,-0.4956521739130434,0.3491540699200791,0.7916666666666666,0.0814078094883715
381,-0.062233648978083145,-0.1391304347826087,-0.40973971919559976,0.3333333333333333,-0.05079500105118314
382,-0.025824305496209232,-0.05565217391304347,0.210607917034758,0.5833333333333334,0.024824249634982393
383,-0.1974811204771405,-0.19565217391304346,-0.6384771085901582,0.16666666666666666,-0.1073516962061035
384,0.21852586274089025,0.1034782608695652,0.0624802151139975,0.375,0.007417756218100276
385,-0.28670067267964106,-0.2826086956521739,-0.2993437091912184,0.375,-0.04623880177079892
386,0.0899662320311759,0.0017391304347826085,-0.17876905573391305,0.5,-0.018384959869396294
387,-0.007618149771973087,0.013043478260869565,0.4157119328257835,0.7083333333333334,0.06315429265629358
388,-0.1837336323111657,-0.3182608695652174,0.3053025515579276,0.7083333333333334,0.05587796369703313
389,0.450312287222251,0.48869565217391303,0.4598665030680398,0.6666666666666666,0.04679986977676686
390,-0.23568637130152095,-0.31652173913043474,-0.11166480066180222,0.4166666666666667,-0.011495633200021201
391,-0.25934067492082297,-0.2269565217391304,0.41873216166197597,0.8333333333333334,0.08739006713913783
392,-0.21550975185958976,-0.1643478260869565,-0.4972303884746022,0.25,-0.06996797961083724
393,-0.07475335567363649,-0.15478260869565216,-0.006945982170966451,0.5833333333333334,-0.0007947035146910266
394,-0.21622560662464002,-0.10782608695652172,-0.6106580131030657,0.20833333333333334,-0.12500531108502738
395,-0.12225850917859499,-0.1226086956521739,0.1109543751297144,0.5833333333333334,0.014015422362933194
396,-0.4538698768920008,-0.4478260869565217,-0.3552485153375877,0.375,-0.06165526585198461
397,-0.05126824203891681,-0.023478260869565212,0.5907702677806135,0.875,0.15338694090823474
398,-0.16079193817270088,-0.20956521739130432,0.43396667335412353,0.7916666666666666,0.10794002583463587
399,0.05400898720932707,0.03739130434782608,0.4726745631961056,0.7916666666666666,0.09284669418642721
400,0.2999924697031439,0.39391304347826084,0.7022312538528899,0.8333333333333334,0.17171712423438829
401,-0.5046262701025226,-0.5104347826086956,-0.13557181208694924,0.5416666666666666,-0.027001586567666023
402,-0.2831014239643538,-0.4156521739130434,-0.5210105136286638,0.20833333333333334,-0.07382789779931172
403,-0.5948190925010308,-0.5382608695652172,-0.21002349546092405,0.5,-0.029400333209617296
404,-0.30206943502813904,-0.32347826086956516,0.3150272153037132,0.625,0.062062034956629236
405,-0.17506847768458572,-0.20173913043478262,-0.06416976487030461,0.5,-0.007443777029095847
406,0.34048181406059963,0.2295652173913043,0.3567292432339332,0.375,0.04735322736360478
407,0.42834811301190057,0.4530434782608695,0.3762692590103149,0.625,0.048780650032096584
408,-0.3446082689329949,-0.2678260869565217,0.2911443891039247,0.75,0.04643790048040823
409,-0.1345219718695566,-0.08347826086956521,-0.3897530865257389,0.25,-0.06028431203748872
410,-0.2992259715791534,-0.37304347826086953,0.02049030028677069,0.7083333333333334,0.0036157632950077363
411,-0.2318830761678919,-0.2417391304347826,-0.5040969066245597,0.2916666666666667,-0.0610599147656031
412,-0.2616737827421391,-0.21304347826086956,-0.18285788287448587,0.3333333333333333,-0.036524842164691665
413,-0.47781174786716923,-0.5078260869565216,0.037858022962766184,0.5416666666666666,0.006175070490098567
414,0.08272010950934144,0.16086956521739126,0.47317682183376747,0.7083333333333334,0.08146208537689911
415,-0.4135935508796382,-0.3608695652173913,-0.718145797328684,0.20833333333333334,-0.15439245550581823
416,-0.24645874368679563,-0.19826086956521738,-0.5482192959422452,0.3333333333333333,-0.09166062003288183
417,0.12368995148167601,0.11739130434782606,0.5116266546576524,0.7083333333333334,0.10840301552492898
418,0.31749108722032127,0.2417391304347826,0.4554827006734464,0.625,0.05776104784027803
419,-0.006719092203732523,-0.02434782608695652,0.4597687964990539,0.75,0.08494253415136599
420,0.057047349688343615,0.04521739130434782,0.34634213442254186,0.7083333333333334,0.0631640562153616
421,-0.34071549309974036,-0.3660869565217391,0.26394948415092245,0.6666666666666666,0.03741165636370943
422,-0.3583624542195655,-0.3104347826086956,-0.11809672102871752,0.5,-0.015970423236492177
423,-0.3861487877821562,-0.2895652173913043,0.11337234394357301,0.5833333333333334,0.022591619666973584
424,0.2052467455474212,0.21478260869565213,0.044381512373999954,0.5416666666666666,0.006126649875824877
425,0.06856860941047294,0.014782608695652172,-0.05024693836933412,0.4166666666666667,-0.0060451375019444226
426,-0.5942458191352202,-0.6226086956521739,-0.5866614600797379,0.3333333333333333,-0.09767231304169165
427,-0.23206189548743777,-0.11739130434782606,-0.13239305863293158,0.5833333333333334,-0.025430985955974934
428,0.274778860106139,0.15217391304347824,0.10759058404812523,0.4583333333333333,0.009206676533812045
429,-0.10342798350465458,-0.07565217391304348,0.31491106117346473,0.5833333333333334,0.04313593622318973
430,0.4633889898973222,0.5147826086956522,0.577180509152226,0.7916666666666666,0.08617352010878393
431,-0.3613280771482147,-0.5139130434782608,0.04677242285685596,0.5833333333333334,0.004730725271942906
432,-0.3516577532088225,-0.2573913043478261,-0.3196985491874426,0.3333333333333333,-0.07384460608426291
433,-0.06805209717769231,0.08782608695652173,-0.10630012237905842,0.2916666666666667,-0.013980025231492527
434,-0.21124565583863253,-0.2052173913043478,0.2513127596921414,0.75,0.044229102042501064
435,-0.26609542681496373,-0.1878260869565217,-0.04363428923734736,0.5,-0.005876707630987747
436,-0.08225378537301345,-0.12347826086956522,-0.4932571093701059,0.3333333333333333,-0.07951730622988255
437,0.211266813617968,0.2226086956521739,-0.30473328933780025,0.3333333333333333,-0.05843216932367662
438,0.3597250594145619,0.14782608695652172,-0.3972235101744529,0.25,-0.07257089326672272
439,-0.40884716421288136,-0.39739130434782605,-0.03738957697444723,0.5833333333333334,-0.005114477308728544
440,-0.2801987861978175,-0.27043478260869563,0.29044067246466926,0.7083333333333334,0.031241501501520195
441,-0.3422452146395276,-0.36260869565217385,-0.11404033694347189,0.4583333333333333,-0.020079583318186142
442,0.5663201893189956,0.4252173913043478,0.2905160871356709,0.4583333333333333,0.05960293426148466
443,0.22357146846013465,0.19826086956521738,0.11739348069534018,0.4583333333333333,0.014281755075687927
444,0.05792402390873786,0.047826086956521734,0.10913549974917172,0.5833333333333334,0.015486968012568957
445,-0.449129798131755,-0.4513043478260869,0.2639785760737163,0.7083333333333334,0.0537900841818062
446,-0.4606809166944008,-0.4765217391304347,-0.17734823336968353,0.5,-0.029778747077750557
447,-0.37561050944348284,-0.37739130434782603,-0.1368994480331379,0.625,-0.01672278380137143
448,0.112468954021076,0.1252173913043478,0.4899401311555688,0.7083333333333334,0.04598589541347098
449,0.033739725926250186,0.08347826086956521,0.6048164321765818,0.8333333333333334,0.18782395471837632
450,-0.1618694434467945,-0.10782608695652172,0.43261273539684625,0.8333333333333334,0.0832369745338269
451,-0.09997839515866346,-0.023478260869565212,0.21164640239713797,0.6666666666666666,0.022139563530875074
452,-0.5610873883547666,-0.4278260869565217,-0.6237188868456834,0.25,-0.08356571197582176
453,0.3495391267978913,0.2869565217391304,-0.07243598231905757,0.4166666666666667,-0.00780530967320074
454,-0.2978551135824909,-0.29130434782608694,0.33433825853238974,0.7083333333333334,0.039421721080195544
455,-0.23795754706378838,-0.2843478260869565,-0.045319449326267636,0.4166666666666667,-0.009009545851644896
456,-0.4319035182170351,-0.2773913043478261,-0.38637418732384604,0.4583333333333333,-0.0655996735294474
457,-0.000200350298868196,-0.06608695652173913,0.5676229121775672,0.8333333333333334,0.14924821648729852
458,0.23044921098644902,0.3008695652173913,-0.024512623183937654,0.4583333333333333,-0.0029333882565402594
459,0.339561239290302,0.5043478260869565,0.5901541920150674,0.6666666666666666,0.11247883664657864
460,-0.13619218286126156,-0.08,-0.4188396346161712,0.3333333333333333,-0.03914070389052807
461,0.4781105391395428,0.49652173913043474,-0.04409246130926658,0.375,-0.008682716606315083
462,-0.10527506203497622,-0.06521739130434781,-0.2483962167820211,0.4583333333333333,-0.0333210800423785
463,-0.5011465729825186,-0.40869565217391296,-0.0688913384456935,0.625,-0.012031086292211848
464,0.3122438153511825,0.33826086956521734,-0.0898505567496844,0.5,-0.012123037087607648
465,0.21151567439839397,0.18086956521739128,0.030658247290693132,0.4583333333333333,0.0034707080553575196
466,-0.42543700056969735,-0.4356521739130434,-0.053597880417094,0.4583333333333333,-0.00814095818192801
467,0.27260324648394957,0.348695652173913,-0.09511055032446447,0.5416666666666666,-0.009312584919148664
468,-0.36250972572702767,-0.3043478260869565,-0.30637146713256386,0.4583333333333333,-0.037345960100684736
469,0.47104148249411776,0.4208695652173913,0.08522027565170288,0.3333333333333333,0.015676235216229947
470,-0.7561992941775386,-0.7452173913043478,-0.4064339069478,0.5,-0.05844019084093072
471,-0.09549706922878087,-0.05739130434782608,-0.26960170078756307,0.4166666666666667,-0.03182131152781535
472,-0.06631555138292422,-0.08956521739130434,0.008402046444600124,0.5416666666666666,0.0014150305539233922
473,-0.31876178818502365,-0.2904347826086956,0.12513891472747013,0.5416666666666666,0.022848988678890396
474,-0.4698052773259053,-0.5234782608695652,-0.5135512768859538,0.4583333333333333,-0.09045310611305657
475,-0.2805248717019435,-0.3739130434782608,0.18995847017020437,0.5833333333333334,0.02529107184066694
476,-0.38127376916688716,-0.41130434782608694,-0.41980232100797166,0.375,-0.04394959935315849
477,0.46268894945134176,0.4721739130434783,-0.19671928881603926,0.4166666666666667,-0.033235423685164585
478,-0.25375751331475793,-0.18869565217391301,-0.5015398573558247,0.2916666666666667,-0.08649822582354233
479,-0.007408575891676844,-0.002608695652173913,0.21353613329508764,0.625,0.022106992586800076
480,0.34162405192114986,0.35478260869565215,0.4504744147588375,0.625,0.09493451048646624
481,-0.39365035608737264,-0.3121739130434782,-0.34306039484197504,0.4166666666666667,-0.04222614829777667
482,0.2352163383375948,0.23478260869565212,0.5843422489466578,0.75,0.09646334281025015
483,-0.2316527904004418,-0.15130434782608695,-0.6367201291093542,0.16666666666666666,-0.13595055755000876
484,-0.1515789959824125,-0.1208695652173913,-0.18416782306940394,0.375,-0.03387629197935509
485,0.28042675483045265,0.16869565217391302,0.6187776393799965,0.7916666666666666,0.12218306973044653
486,0.36283091258639855,0.39391304347826084,0.07461434839194626,0.5,0.00964897795294997
487,-0.19271693675320178,-0.08347826086956521,-0.1385408698605876,0.4583333333333333,-0.017670809807329154
488,-0.0997196952372921,0.04434782608695652,-0.4465776766934133,0.25,-0.05304940933283367
489,-0.06605854750046214,-0.06782608695652173,0.3062106358222527,0.625,0.05375634117321604
490,-0.0030255862530856187,0.006956521739130434,0.6419808142692438,0.875,0.16080775665976002
491,0.29611353178160194,0.2582608695652174,0.5862681038001131,0.8333333333333334,0.08883373297478966
492,0.2800754369142283,0.09826086956521737,0.12813977292338075,0.5416666666666666,0.019989135571612776
493,-0.5535536016958258,-0.4208695652173913,-0.22069374579965784,0.5833333333333334,-0.03950279295864305
494,-0.3378588965858198,-0.2773913043478261,0.22928129711195214,0.6666666666666666,0.03823678866347959
495,0.03793419882312555,0.0008695652173913043,-0.2950750394566541,0.375,-0.048802898979441484
496,-0.043990578215713894,-0.10173913043478258,0.4127886117082843,0.75,0.05489685539278173
497,-0.3330418452592212,-0.4121739130434783,-0.0642582514919146,0.5833333333333334,-0.008087075090816555
498,0.19616441630856646,0.2278260869565217,0.0805386006966058,0.5833333333333334,0.012528200123961048
499,-0.26440340017456404,-0.15130434782608695,-0.41214767357853926,0.4583333333333333,-0.05877434300749312
500,0.014802978950427578,0.03130434782608695,-0.5329719385054036,0.20833333333333334,-0.08573450062515527
501,0.2002501443640053,0.13478260869565215,0.03443719126749611,0.4166666666666667,0.004735079803937958
502,0.11445978366747976,0.1452173913043478,-0.022272674721606118,0.4166666666666667,-0.0027826889458363374
503,-0.17604894664290208,-0.08521739130434783,0.4920064260874865,0.75,0.12403479848178026
504,0.15898487208146445,0.17217391304347823,0.5433206340949364,0.8333333333333334,0.08331690166041161
505,0.18739347246555887,0.21565217391304345,-0.20227500822011513,0.5,-0.020172964955347705
506,-0.48444290876199214,-0.45652173913043476,0.3668890241977855,0.8333333333333334,0.07455751698472599
507,0.27735262168694785,0.13304347826086957,-0.0257458670417808,0.3333333333333333,-0.004191367900074333
508,-0.35643081489707173,-0.3904347826086956,0.3628405115134865,0.75,0.07547964067064042
509,-0.1146771254655947,-0.19304347826086957,0.4673495771397446,0.75,0.06821448061452572
510,-0.07926394376182457,-0.2269565217391304,0.2312374375248431,0.5833333333333334,0.03247270901375545
511,-0.4923252932644306,-0.5121739130434783,-0.5445343129400324,0.20833333333333334,-0.05982790602343908
512,-0.11006784487524034,-0.15043478260869564,-0.5069621891324801,0.3333333333333333,-0.06671690222315352
513,0.1769924813479914,0.1678260869565217,0.07087472016808688,0.5,0.017281578060918516
514,0.09715716287637483,0.11304347826086956,-0.13092675046647886,0.4583333333333333,-0.01946895749348962
515,0.45600108345406226,0.49478260869565216,0.3393344442086727,0.5416666666666666,0.06555845147044391
516,0.2798713233878448,0.328695652173913,0.3976382584256343,0.7083333333333334,0.060525422157899716
517,0.13366437445244334,0.09043478260869564,0.17216207370200895,0.5,0.01908024018087906
518,-0.21079676592433552,-0.24608695652173912,0.4519179525399602,0.75,0.08651409990243543
519,-0.07267354890306045,0.07478260869565216,-0.08289344162920187,0.5,-0.014344566057893235
520,-0.006461605771241788,-0.041739130434782605,-0.567131452514493,0.20833333333333334,-0.121933949620918
521,0.2811764052244855,0.29130434782608694,-0.017651977363033335,0.375,-0.001994437748102293
522,-0.6344331963892978,-0.5182608695652173,0.3031767207874337,0.7916666666666666,0.06147824073587237
523,-0.015233847442295348,-0.03565217391304347,-0.3927752178097275,0.4166666666666667,-0.05586629987846275
524,-0.2604627313853096,-0.3426086956521739,0.3548621168673133,0.75,0.064753442356811
525,0.13915295842271846,0.19478260869565217,0.1939739014621095,0.7083333333333334,0.022030109798251433
526,-0.4374800504315298,-0.3852173913043478,-0.5123396435806125,0.4583333333333333,-0.07924761406395847
527,0.1359047600681214,0.07478260869565216,-0.23053006336106718,0.375,-0.02831503566346154
528,-0.40891244430646034,-0.4878260869565217,-0.45427949125852535,0.3333333333333333,-0.07161118615424679
529,0.08491926020547835,0.034782608695652174,0.5558992783908167,0.6666666666666666,0.09114487091227934
530,-0.15159973030539964,-0.1391304347826087,-0.30311444284498495,0.4166666666666667,-0.04905463249756634
531,-0.15922712758360386,-0.18608695652173912,-0.050491801024414563,0.5416666666666666,-0.0070156516486691274
532,-0.17607498202864927,-0.12869565217391304,-0.5400864218931812,0.375,-0.07841913186970408
533,-0.3776911658232035,-0.3643478260869565,0.4097924611080257,0.8333333333333334,0.07602528365121085
534,0.2976460262897174,0.3643478260869565,0.04172782081770802,0.5833333333333334,0.0040983532394554024
535,-0.34224222172083374,-0.2982608695652174,-0.515526820399475,0.25,-0.07597604386668831
536,-0.4688709413643314,-0.5530434782608695,-0.6917881605831657,0.20833333333333334,-0.12363195229608777
537,-0.7636934134318942,-0.7434782608695651,-0.2607443799511495,0.5833333333333334,-0.026078202384818963
538,-0.5761998182625713,-0.4504347826086956,-0.08253940668639721,0.5833333333333334,-0.015578097953979603
539,-0.33573883120981596,-0.32608695652173914,0.2649374967395443,0.6666666666666666,0.062421030436812935
540,-0.15267690651810156,-0.15130434782608695,-0.3817667203736538,0.4166666666666667,-0.0577152842063957
541,0.0711721878630063,0.08956521739130434,-0.3721926052165059,0.4583333333333333,-0.061366689142011654
542,-0.4684051051880406,-0.3869565217391304,-0.7464474581320834,0.25,-0.11397990782651321
543,-0.3238520601664694,-0.37043478260869556,0.4795417094639922,0.8333333333333334,0.14184186747155653
544,0.594992132313735,0.5017391304347826,0.02151103405396695,0.375,0.003087135439587514
545,0.2992110643797874,0.2573913043478261,0.25249985696476757,0.5416666666666666,0.045092338632861335
546,-0.03451751672387999,-0.09304347826086956,0.1389625187473109,0.5833333333333334,0.020651617096890833
547,0.6991013613634196,0.6382608695652173,0.8282885112425216,0.9166666666666666,0.14295463065865985
548,-0.0643480157985908,-0.02,0.12545812185175018,0.4583333333333333,0.01340234494823633
549,-0.3080145622432882,-0.21913043478260866,0.43256247847415075,0.7916666666666666,0.07538360243912005
550,-0.16698173934985788,-0.1217391304347826,-0.18482890258130416,0.4583333333333333,-0.02348921234514471
551,0.11612004409332495,0.1695652173913043,0.15999949521034512,0.5833333333333334,0.026095064825812517
552,-0.058992837408092164,-0.07391304347826086,-0.14701330084710637,0.375,-0.020034033567910493
553,-0.4543170839338058,-0.348695652173913,-0.2928487004643346,0.5,-0.030570167568407063
554,-0.2922536718889107,-0.32695652173913037,0.060210143252468415,0.5,0.01563525458123093
555,0.2471635319326551,0.1869565217391304,0.6738256547461979,0.875,0.13844338394215486
556,-0.5491941236053702,-0.44,-0.7419723488732728,0.4166666666666667,-0.14763923751233224
557,-0.34659291014190763,-0.3278260869565217,-0.19572196758776378,0.4166666666666667,-0.021304638074385273
558,-0.30333179587004144,-0.2652173913043478,0.18870667184026618,0.5833333333333334,0.02947622148859745
559,-0.08238070922853384,-0.05130434782608695,-0.3185071422500081,0.2916666666666667,-0.057300214037437715
560,-0.16036268077453833,-0.13304347826086957,0.2997503888335812,0.625,0.04669808632343856
561,-0.3787690917923382,-0.31565217391304345,-0.5868438837013575,0.25,-0.06398183603812822
562,-0.2546257488830383,-0.21130434782608692,0.0010478949332552512,0.5833333333333334,0.0001321865355759931
563,-0.37869617160858315,-0.33739130434782605,-0.10050049126112721,0.375,-0.01521484711085541
564,-0.03366938843144862,0.005217391304347826,0.2703973709171494,0.5833333333333334,0.04649444139319812
565,0.03729809087984763,-0.21478260869565213,0.3928888920600621,0.7083333333333334,0.034972633344915675
566,0.6116634683326578,0.6191304347826087,-0.1978083992282956,0.3333333333333333,-0.038074685839837016
567,0.10990171398825063,0.13391304347826086,0.18169993502922016,0.5833333333333334,0.0265499977939248
568,-0.4276318645313565,-0.3869565217391304,-0.5457610733082451,0.3333333333333333,-0.08943549371502546
569,-0.1434504764512376,-0.21913043478260866,-0.039092431822480754,0.625,-0.004846356360393181
570,0.19485031570477607,0.16869565217391302,-0.022823284888681267,0.4583333333333333,-0.0036714224977262787
571,-0.4984124516186741,-0.40782608695652167,0.18444439502821297,0.7083333333333334,0.03319057097060366
572,0.2601407402067416,0.24608695652173912,0.032360246161955854,0.5416666666666666,0.005260253387120571
573,-0.24402833712489347,-0.12869565217391304,-0.36110977525270216,0.4583333333333333,-0.03997600129224646
574,-0.4143471629117583,-0.44260869565217387,-0.6817752805794568,0.25,-0.10321122363076506
575,-0.19861912180528835,-0.15652173913043477,-0.25768314794058444,0.20833333333333334,-0.0433977415597543
576,-0.3111640051516508,-0.25217391304347825,-0.34018165045901505,0.2916666666666667,-0.05933862055622392
577,0.2524074658376592,0.18347826086956517,-0.09759852221269863,0.5416666666666666,-0.013348276087401955
578,-0.563179466795902,-0.5226086956521738,-0.6066134319381866,0.3333333333333333,-0.07559458638496414
579,0.3616731312305381,0.2782608695652174,0.6897072446565694,0.875,0.08174815294110493
580,-0.3049579814446578,-0.16695652173913042,-0.010567491771351854,0.625,-0.0016466629175992348
581,-0.5833953026605831,-0.5165217391304348,-0.39330921649176587,0.4166666666666667,-0.03523939659932331
582,0.11037936727370443,0.15043478260869564,0.48435543230782846,0.6666666666666666,0.07125471214421483
583,-0.03468000644584389,-0.10434782608695652,-0.4367371070984116,0.3333333333333333,-0.07508213933966551
584,-0.1863298836183922,-0.18521739130434778,-0.39380062703798085,0.375,-0.04580694566494053
585,-0.40958276716055597,-0.40782608695652167,-0.5044182972250271,0.20833333333333334,-0.07350133466329946
586,-0.23375677151140445,-0.2478260869565217,0.1783634987057586,0.5416666666666666,0.028256720145090362
587,-0.005165877796516359,0.019130434782608695,-0.36137430217817174,0.3333333333333333,-0.04637761329689904
